Name,Num,Score
RylanBlowers,2793,0.15225
Jacob Triebwasser,2794,0.15226
Wen Ding,2795,0.15226
Dyman,2796,0.15227
kberzinski,2797,0.15227
florainsfy,2798,0.15229
Jarvis Shaw,2799,0.15229
Zhao Dong,2800,0.1523
subh52,2801,0.15233
Eric Lee,2802,0.15234
Nick Lomkin,2803,0.1524
geraldmema,2804,0.15249
YU CHEN,2805,0.15251
Jaewon Seo,2806,0.15252
Takatoshi Maeda,2807,0.15255
Will Bidstrup,2808,0.15256
Jim Tinney,2809,0.15258
Jim Ziv,2810,0.15269
BOKAI CHEN,2811,0.1527
Mikel Aguirre,2812,0.15275
Jairo Milagre,2813,0.15281
Olga Vons,2814,0.15286
ren6,2815,0.1529
SungchulChoi,2816,0.1529
Vighnesh Iyer,2817,0.1529
MartinBergqvist,2818,0.15295
rushjjyyz,2819,0.15305
Jason Ash,2820,0.15306
Clément,2821,0.15312
John Cullen,2822,0.15315
zhengyu27,2823,0.15315
Raphael V.,2824,0.15317
azbrugby,2825,0.15322
hanmo li,2826,0.15324
xxxxxxxxxxx,2827,0.15324
valeramyan,2828,0.15325
Morris Kimrew,2829,0.15326
keiduo,2830,0.15328
Michael Olenicoff,2831,0.15332
aaronW,2832,0.15337
Chatchawan Niyomthum,2833,0.15338
Code Baba,2834,0.15349
Usaid M,2835,0.15353
zhaohailin,2836,0.15364
Prakash chandra,2837,0.15366
Deep Joshi,2838,0.15369
mridhul,2839,0.15369
leafyao,2840,0.1537
Marc-Antoine Laville,2841,0.15371
Shivam Bang,2842,0.15371
zacstewart,2843,0.15372
Mohd Ali Rizwi,2844,0.15376
Pierre Allain,2845,0.15384
Premkumar,2846,0.15384
roppon,2847,0.15388
Mark Pack,2848,0.15389
Stove,2849,0.15393
Craig Chamberlain,2850,0.15397
Don Robertson,2851,0.154
hotidea,2852,0.15403
MengLiCheng,2853,0.15403
heymrahulkr,2854,0.15404
Nick Torr,2855,0.15408
pardonme144,2856,0.15426
Abdul Qadir,2857,0.15427
Gredikindon,2858,0.15427
anunay biswas,2859,0.15433
Arun Govind,2860,0.15434
Prince Grover,2861,0.15439
Kasumi Ushio,2862,0.15443
marvinho,2863,0.15448
thehybrid,2864,0.15451
Gavin Zhao,2865,0.15453
Nostoc,2866,0.15459
negipo,2867,0.1546
Gerry Tseng,2868,0.15465
sweetforbidden,2869,0.15466
Allen Lai,2870,0.15468
Kevin Bonanno,2871,0.15472
mkc123,2872,0.15472
McGibney's dream team,2873,0.15475
Jeongchanwoo,2874,0.15476
Belleziyu,2875,0.15478
Liza Kurilo,2876,0.1549
KxxxxxX,2877,0.15493
Om Uparkar,2878,0.15494
Shoib Loya,2879,0.15496
sanderos,2880,0.15498
Arun Ramamurthy,2881,0.15501
algutman03,2882,0.15502
marioshe,2883,0.15504
Jon Withers,2884,0.15507
Derek Ren,2885,0.1551
Fred Flintstone,2886,0.15512
David Heffernan,2887,0.15513
egozverev,2888,0.15514
Alexey Azarov,2889,0.15518
Daniela Milón Flores,2890,0.15519
jkokatjuhha,2891,0.15519
Vanessa Santillana,2892,0.15519
rrorteg1,2893,0.15522
Frédéric WANG,2894,0.15523
Angelo,2895,0.15524
Herman Hoffeldt,2896,0.15528
xiaoyu1031,2897,0.15533
Carol ,2898,0.15543
Kristian,2899,0.1555
Tiedan Li,2900,0.1555
xiaofei,2901,0.15554
Colin Hayden,2902,0.15558
cx0der,2903,0.15558
keke4321,2904,0.15575
Calum Calder,2905,0.15576
paranoialele,2906,0.15576
ymLiu,2907,0.15576
YK,2908,0.15583
ashu3892,2909,0.15585
Mahbod Majid,2910,0.15585
btv2018,2911,0.15586
Phani kumar,2912,0.1559
georgeinbelgium,2913,0.15591
bigfly,2914,0.15597
fung,2915,0.15597
Muhammad Faheem,2916,0.15598
Nils Ross,2917,0.156
Thriteen,2918,0.15601
leaf,2919,0.15602
steven286051,2920,0.15604
seveni,2921,0.1561
pankajg,2922,0.15611
Bang Chae Yeon,2923,0.15612
claudiav,2924,0.15616
Chanwoo Kim,2925,0.15627
Suyash Srivastava,2926,0.15636
Charles Lu,2927,0.15637
Jason Cai,2928,0.15639
ankitdnd,2929,0.15648
gautam_aman,2930,0.15652
Hellraiser,2931,0.15652
MatinMr.k,2932,0.15654
Gautam Shanbhag,2933,0.15658
Tanvi Arora,2934,0.15661
Sushen ,2935,0.15662
TeamABC,2936,0.15662
Warren Shi,2937,0.15665
Mitchell Duffy,2938,0.15669
Avinash Kanumuru,2939,0.1567
Brian J. McGuirk,2940,0.1567
Eric L,2941,0.1567
Bharadwaj Jayaraman,2942,0.15674
Ahmed1053,2943,0.15681
Owen Durkin,2944,0.15681
tonywei168,2945,0.15683
Jason Gower,2946,0.157
Alpha Bhati,2947,0.15701
Denis Larionov,2948,0.15701
Pavitra S,2949,0.15701
Chia-chun Lin,2950,0.15702
Gourav Kumar,2951,0.15705
Ghaleb Dweikat,2952,0.15706
boy5031,2953,0.15714
Esteban Bermudez,2954,0.15715
Josephine Choi,2955,0.15715
yunxiaDing,2956,0.15715
Maya Gilad,2957,0.15721
elizalin,2958,0.15726
Laila,2959,0.15732
Jon Champion,2960,0.15748
Ivan Hdz,2961,0.15751
lv2016,2962,0.15751
Amin Rakhsha,2963,0.15757
Angie Lopez,2964,0.15758
econ_geek,2965,0.15765
HassanAzam,2966,0.15768
Clément D,2967,0.15769
Felix Gunawan,2968,0.15769
one2345678,2969,0.15769
RomD,2970,0.15775
Fabian Di,2971,0.15779
Peng Qi,2972,0.15783
Sukumar Burra,2973,0.15784
Toona,2974,0.1579
John Fink,2975,0.15792
hailiang,2976,0.15794
berryberry,2977,0.15799
T. A. ,2978,0.15799
David Meyer,2979,0.15803
parand,2980,0.15804
Kobi,2981,0.15805
Jeff Watson,2982,0.15808
tdetz,2983,0.15808
Roniel,2984,0.15815
renbin,2985,0.15819
ZhongYao,2986,0.15819
toni,2987,0.15827
rajatgupta11,2988,0.15834
Mihaela Grecu,2989,0.15838
nwupkc,2990,0.15839
Shabnam Sheikhha,2991,0.15843
Traci Johnson,2992,0.15844
sheepxiao,2993,0.15846
Aniruddha P,2994,0.15847
Ananth Reddy,2995,0.1585
Matin,2996,0.1585
mahaoxpu,2997,0.15856
Juliette LEMAINS,2998,0.15861
BenL,2999,0.15869
jayveeai,3000,0.15874
qiyinzheng,3001,0.15878
xwilliamy,3002,0.15883
ShauntheSheep,3003,0.15886
aagarwa2,3004,0.15896
rajesh s,3005,0.15904
pdxcardinal78,3006,0.15908
Michael Shoemaker,3007,0.15918
xting21,3008,0.15918
Praxitelis-Nikolaos Kouroupetroglou,3009,0.15922
fabiok,3010,0.15927
Heidy_di,3011,0.15927
AdityaRaman,3012,0.15931
Marco Aikawa,3013,0.15936
Jacob Dodd,3014,0.1594
Farid Haziyev,3015,0.15941
Harshul,3016,0.15944
Patrick Hoffmeier,3017,0.15947
delicateear,3018,0.15948
Jean Paul PG,3019,0.15949
whiCoder,3020,0.15949
Phillip Baumberger,3021,0.15951
bartbob4,3022,0.15952
sora,3023,0.15955
Musketeer.Liu,3024,0.15957
Zahy Bnaya,3025,0.15959
Erik Perez,3026,0.15964
hansome,3027,0.15978
Mateo Ochoa,3028,0.15986
Sergey Mishin,3029,0.15988
Matt Reiland,3030,0.15989
istcomm212,3031,0.16005
purabs,3032,0.1601
Merishna Singh Suwal,3033,0.16011
Smith Liu,3034,0.16011
Adou,3035,0.16013
酷酷的龙虾君,3036,0.16014
Claire Kong,3037,0.16015
Nitin Bisht,3038,0.1602
sarahio,3039,0.1602
Edward G,3040,0.16023
moonloon,3041,0.16023
Milad Aghajohari,3042,0.16028
Naresh Rangan,3043,0.16029
ghdwns,3044,0.16033
Tim C,3045,0.16039
wigg0t,3046,0.16042
aditiub,3047,0.16045
Max Ma,3048,0.16046
ALEXANDER CRAGGS,3049,0.16051
Boris Kalinin,3050,0.16056
ShukhratKhodjaev,3051,0.16057
polequoll,3052,0.16061
krishnaazad,3053,0.16063
The Five of NA,3054,0.16067
Cheng Qian,3055,0.16096
Marvae,3056,0.16106
TheBSITGuy,3057,0.16108
mlorenz,3058,0.1611
Zoltán Szepesi,3059,0.16118
Gaby Baasch,3060,0.16124
Youngway,3061,0.16129
Jarrad Cisco,3062,0.16136
jzhang91,3063,0.16136
erenbeşli,3064,0.16141
Michael Franklin Palmer,3065,0.16141
mark sausville,3066,0.16142
d1medrol,3067,0.1616
T Black,3068,0.16164
rahultesla,3069,0.16169
merlint,3070,0.16173
giorgiogarziano,3071,0.16175
Vikash Kumar,3072,0.16182
dorie18,3073,0.16187
EmilySt,3074,0.16189
kferriss_2019,3075,0.16194
Damilola Omifare,3076,0.16195
Guntmar,3077,0.16196
dataexplosion,3078,0.16206
fattyman,3079,0.16213
AnandHariharan,3080,0.16214
Alex Ambarchian,3081,0.16215
Digital warriors,3082,0.16215
serserege,3083,0.16217
Mohan Gowda,3084,0.16221
guestwalk,3085,0.16224
ashthecoder,3086,0.16225
Hyeong-gi Hong,3087,0.16241
Kyle Swafford,3088,0.16245
Daniel Beta,3089,0.1625
Babu Kyatam,3090,0.16251
Kevin Wilkinghoff,3091,0.16251
Siddharth Singh Gaur,3092,0.16252
Nasir,3093,0.16255
Bjarte Skjørestad,3094,0.16256
DavidChen,3095,0.16257
Debabrot,3096,0.16258
Mina M,3097,0.16276
Manuel Freire,3098,0.1628
scrigoose,3099,0.16284
Ehsan Mag,3100,0.16291
Mengtang Hsieh,3101,0.16292
highbird,3102,0.16293
Roman Kovalenko,3103,0.16293
Alle Sravani,3104,0.16302
maheshpolnati,3105,0.16303
Sergei Petrov,3106,0.16306
xW8x4xITx,3107,0.16307
Yen-Ting Liu,3108,0.16309
Glen,3109,0.16318
Ibkndl,3110,0.1632
Mikhail Kustov,3111,0.16324
hashninja,3112,0.16328
HEY！,3113,0.1633
Anurag Nigam,3114,0.16331
ktunguy,3115,0.16337
charlesxxiv,3116,0.16338
Fiboniz,3117,0.1634
Colin Murphy,3118,0.16341
novahorns1,3119,0.16341
Kento Morishita,3120,0.16342
Anuo,3121,0.16348
ku ri,3122,0.16348
diogo mota,3123,0.1635
Mohammad Raza,3124,0.16355
Kara Johnson,3125,0.16365
MS3,3126,0.16365
Alex Murphy,3127,0.16367
ENDA WU,3128,0.16377
sand1481,3129,0.16377
ankh1409,3130,0.16387
jacobja,3131,0.1639
Pratyush Jha,3132,0.1639
tjp2va,3133,0.16394
Htmmd_Stanley,3134,0.16402
Majid Sheikh,3135,0.16406
SamRichardson,3136,0.16409
cloudpark,3137,0.16413
malinuist,3138,0.16413
z.song,3139,0.16415
Evan Raichek,3140,0.16418
Heng Li,3141,0.16418
yunyuyilian,3142,0.16421
Karan Babar,3143,0.16424
Aidyn Torgayev,3144,0.16426
Marijan Milovec,3145,0.16432
raghuch,3146,0.16437
tatei,3147,0.16439
Ingya,3148,0.16448
Varun Risbud,3149,0.1645
Gilles W.,3150,0.16455
lixinLI,3151,0.1646
RahulGopalsamy,3152,0.16468
Akhila Srinidhi,3153,0.16474
HikaruGenji,3154,0.16475
pavannakkina,3155,0.16476
chester ,3156,0.1648
Stefan Hannie,3157,0.1648
Emilio Delgado Pascual,3158,0.16481
Rishabh Kanojiya,3159,0.16495
urjc_team,3160,0.16497
Merito,3161,0.16499
YuZhao1996,3162,0.16501
a2nika,3163,0.16503
Kai Lukowiak,3164,0.16514
João Ponte,3165,0.16521
HuaqiangFang,3166,0.16532
Geethanjali,3167,0.16534
wangshun,3168,0.16539
shawaiz,3169,0.1654
David Müllers,3170,0.16541
nicehjia,3171,0.16547
Mohammadmahdi Faryabi,3172,0.16548
flaviobossolan,3173,0.1655
NSS_Twisted_horses,3174,0.16555
Peter Coles,3175,0.16561
Chanuka Wijayakoon,3176,0.16575
Paweł Adamczak,3177,0.16578
Afreen Siddiqui,3178,0.16587
Ewout Michels,3179,0.166
juezhang,3180,0.16601
matt5526,3181,0.16601
Kathryn Wang,3182,0.16603
Anand Saini,3183,0.16615
AndreasDill,3184,0.16617
miner4data,3185,0.16623
Reeggg,3186,0.16627
Lobelia Erinus,3187,0.16638
nesergey,3188,0.16645
guoxiaolong,3189,0.16649
Gaurav Gogia,3190,0.16656
Song Cherry,3191,0.16672
Swee Chew,3192,0.16672
Black Pig,3193,0.16688
Vipul Srivastav,3194,0.16693
RobertHarrington,3195,0.16701
jozee,3196,0.1671
chadcavender,3197,0.16715
Cameron Stuart,3198,0.16722
Aarti Bhagtani,3199,0.1673
Krishna Sheth,3200,0.16733
Saed Imran,3201,0.16735
Tzukuan,3202,0.16736
june lee,3203,0.16742
yiming,3204,0.16746
JameJames,3205,0.16749
Arjen,3206,0.16751
Jorid,3207,0.16753
r0f1,3208,0.16755
ronlin,3209,0.16755
wywangyang,3210,0.16755
jamesliu,3211,0.16757
Chenmeng Li,3212,0.16758
kKey,3213,0.16759
zossimov,3214,0.16759
JVincent,3215,0.1676
Simon Lee,3216,0.16762
Elizabeth Loz,3217,0.16765
tju_mei,3218,0.16768
GazEod,3219,0.16769
sukanksha,3220,0.16769
wang.biao,3221,0.16769
M.Uchiyama,3222,0.16776
kento8726,3223,0.16777
Ratnesh Kushwaha,3224,0.16782
nyamnyam,3225,0.16787
Rishab Narang,3226,0.1679
Camden ,3227,0.16793
Markus Loecher,3228,0.16803
Ali Rasteh,3229,0.16805
MobinaKazemi,3230,0.16811
RohitMahajan,3231,0.16815
Byron D,3232,0.16819
jebbonanno,3233,0.16828
zhaixijie,3234,0.16829
Ankur Sancheti,3235,0.16832
Sankar,3236,0.16839
Steven Soule,3237,0.16841
Paul34Truth,3238,0.16856
Alan Yamamto,3239,0.16861
aprousas,3240,0.16861
Ravisha Aggarwal,3241,0.16869
jasonhuang2,3242,0.16872
NishioYu,3243,0.16872
Alex_Gazagnes,3244,0.16879
otodashinayo,3245,0.1688
@MiT,3246,0.16895
Anupam Yadav,3247,0.16897
Divyaprabha,3248,0.16898
Derek P,3249,0.16902
Kawataku,3250,0.16902
Albane Bonnaud,3251,0.16905
dgok50,3252,0.16905
Andrei M,3253,0.16919
DrTuff,3254,0.16919
mltls,3255,0.16923
Anton Nenashev,3256,0.16926
Heiko Bachmann,3257,0.16929
Juan Manuel,3258,0.16932
Joshua Ellis,3259,0.16934
skitch04,3260,0.16936
amitmeel1,3261,0.16939
nanasemaru,3262,0.16946
Siddharth Jain,3263,0.16948
Jishin K,3264,0.16949
MPetralia,3265,0.1695
random stranger,3266,0.16954
chaosf,3267,0.16969
Renga,3268,0.16972
Yevhen Kuzmovych,3269,0.16981
CharlesNassif,3270,0.16989
Pedro Rodriguez,3271,0.16991
Sheldonburg,3272,0.16991
thekeyone,3273,0.16993
markriv,3274,0.17001
DaiBi,3275,0.17013
Xiaofei Lou,3276,0.17022
gunu,3277,0.17033
PinChen,3278,0.17033
Mahdi Khorrami,3279,0.17048
fwanjala,3280,0.17064
Erfan Hosseini,3281,0.17071
Bhavya Jain,3282,0.17084
xinyingfu,3283,0.17084
Asher G,3284,0.17086
Aarash,3285,0.17088
gupeng,3286,0.17089
Baste Brudvik,3287,0.17117
Georgi Popov,3288,0.17117
Keona Holden,3289,0.17122
Nabil Gishkori,3290,0.17123
AustinMurphy,3291,0.17132
Juan Carlos Rosales Rodríguez,3292,0.17138
Steve Merritt,3293,0.17147
Alexander Korzun,3294,0.1715
jaltmann,3295,0.17159
Richard Vanraes,3296,0.1716
gabrielfreitas13,3297,0.17163
Kimia Hmd,3298,0.17171
Quentin Thomas,3299,0.17172
gleblo1,3300,0.17179
Eric Kuo,3301,0.17186
Caroline Dyar,3302,0.17204
YuchiMatsuoka,3303,0.17217
nubpillow,3304,0.17224
Eric P.,3305,0.17228
Steffi Archila,3306,0.17232
amanda79140,3307,0.1724
giladgo,3308,0.17242
Andy Collier,3309,0.17254
Haohao Bai,3310,0.17256
HeadingTop,3311,0.17256
Sara Cardona,3312,0.17262
Diego Penha,3313,0.17273
Shuvee,3314,0.17277
bmyers427,3315,0.1728
Maxim Kondratev,3316,0.17283
Efe Ergun,3317,0.17288
automator,3318,0.17293
divchan12,3319,0.173
Tiny.D,3320,0.17308
Nisha A,3321,0.17317
Daniel Levy,3322,0.17318
deathping1994,3323,0.17328
Jess Lorenzo,3324,0.1733
tomahim,3325,0.17337
Soundarya Venkatesh,3326,0.17338
shuiyu,3327,0.17341
Scott Crawford,3328,0.17356
Daniel Neethling,3329,0.17362
aminao4000,3330,0.17366
Sadra Safa,3331,0.17367
Sepehr Mousavi,3332,0.17367
SUT_SPR_93111706,3333,0.1737
Rohan Nowell,3334,0.17373
Faisal Memon,3335,0.17374
Jon Smith,3336,0.17381
Merkwürdigliebe,3337,0.17382
Pticha,3338,0.17385
peeyush07071993,3339,0.17387
Igor Vodka,3340,0.17398
Dipak Wani,3341,0.17408
scorpi125,3342,0.17411
Hasan Buğra Arslan,3343,0.17414
ClaytonNyakana,3344,0.1742
Annie Yang,3345,0.17426
baekhyunNC,3346,0.17429
Aarron Y,3347,0.17439
cvetoch ek,3348,0.17445
sgny9949,3349,0.17445
Steve Chen,3350,0.17446
Jorge Duque,3351,0.1745
amiller1000,3352,0.17451
Don George,3353,0.17454
k.a.g.,3354,0.17459
anforai365,3355,0.17463
Kargorath,3356,0.17468
Roshni Pande,3357,0.17471
Haitao,3358,0.17472
Pico,3359,0.17477
Ella Lai,3360,0.17487
carlHee,3361,0.17502
Hyuna shin,3362,0.17507
kaizz,3363,0.17522
Bill Koch,3364,0.17525
Claire.G,3365,0.17526
Parda Zea,3366,0.17526
muricuda,3367,0.17549
xiujiezhang,3368,0.1756
Sergey Antonyuk,3369,0.17563
Broker Stir,3370,0.1757
JF,3371,0.1758
Artem Kasaev,3372,0.1759
Thomas Vetterli,3373,0.17592
Rodrigo Rodas,3374,0.17595
tzuwen,3375,0.17596
Bruno Direito,3376,0.17611
ono619,3377,0.17627
patchan,3378,0.17638
ishan001,3379,0.17639
CosGar,3380,0.17641
Burak Cem Salay,3381,0.17659
Mary van Valkenburg,3382,0.1766
Audrey Roumieux,3383,0.17662
Cazbah36,3384,0.17665
Geoffrey Daugieras,3385,0.17679
T. Valencia,3386,0.17683
jessicaliu66,3387,0.17684
Mike Fosker,3388,0.17699
Stochja,3389,0.17706
Amirabbas Jalali,3390,0.17707
kumar abhishek,3391,0.17709
aviformat,3392,0.17738
Jussi,3393,0.17746
nagomiko,3394,0.1775
JaiaidMobin,3395,0.17758
mahdir,3396,0.17768
xmxkkk3,3397,0.17772
Erwin,3398,0.17777
Alexandre Larue,3399,0.17779
Lorenzo Rubio,3400,0.17782
Sagar Jain,3401,0.17786
JoshShin,3402,0.17824
Corey Kuhn,3403,0.17829
xmxkkk2,3404,0.1783
kathleenszabo,3405,0.17833
Christopher Herrera,3406,0.17844
kochkinn,3407,0.1785
Nivge,3408,0.17858
DSc_Learner,3409,0.17859
Aida Ramezani,3410,0.17861
Michael Camba,3411,0.17865
FDS 2017-2018 - Kadir/Başar,3412,0.17866
Akshay Dadwal,3413,0.17901
Jordan Wilde and Maria B,3414,0.17901
Víctor Colombo,3415,0.17902
ShantamVijayputra,3416,0.17904
Mayank Madan,3417,0.17918
Chris Jameson,3418,0.17923
JamesAkisanmi,3419,0.17925
ISMAIL YILDIZ,3420,0.17926
Gopiraj,3421,0.17932
小白二号,3422,0.17947
CongLee,3423,0.17947
GengPeng,3424,0.17947
winway,3425,0.17947
longshankz,3426,0.17957
Anand Thati,3427,0.17963
3ncryptr,3428,0.17975
Akshay Shende,3429,0.17975
phoenix0,3430,0.17975
Mohammad Roghani,3431,0.17987
Team KLR,3432,0.17996
Rick van Melis,3433,0.18002
linweixu168,3434,0.1802
Tielman,3435,0.1803
Steve Saltwick,3436,0.18039
medsriha,3437,0.18044
nehaccna2,3438,0.18047
Darell Bernabe,3439,0.18063
Alexandr Petrov,3440,0.18072
scphelps,3441,0.18074
nagashayan,3442,0.18082
Alireza Mohammadi,3443,0.18098
Oleg Tyshchenko,3444,0.18104
Dmitry Silchenko,3445,0.1811
David K Nguyen,3446,0.18114
HariMindi,3447,0.18154
Aspril Tauro,3448,0.18157
Jatin.c,3449,0.18157
Vighnesh Nayak,3450,0.18157
DaniloVunjak,3451,0.18174
Андрей Атаманюк,3452,0.18177
NSS_Leopards_1,3453,0.18185
vikash das,3454,0.18186
Vinny C,3455,0.18188
Maciej Jaworski,3456,0.18197
johnny80687,3457,0.18241
shubhamjain7,3458,0.18249
Beili Liu,3459,0.18256
Anton Urazov,3460,0.18275
Bemperson,3461,0.18278
Divyesh,3462,0.18279
clojure.mn,3463,0.1828
adrianbigdata,3464,0.18292
ChristopherBlier-Wong,3465,0.18294
Bin Shi,3466,0.18298
Winfield Ly,3467,0.18303
ben jami,3468,0.18319
Anthony Flowers,3469,0.18322
jhug21,3470,0.18322
Uddipta Khandait,3471,0.18324
Adam Brewer,3472,0.18326
helizi,3473,0.18328
matmul,3474,0.18328
Paul Corb,3475,0.18332
kootlook,3476,0.18336
hriday,3477,0.18337
Super,3478,0.18342
HeinZ,3479,0.18346
acerbix,3480,0.18351
sudoyang,3481,0.18358
Charles White,3482,0.1836
tao1993,3483,0.1836
caowushang,3484,0.18362
Kinoshita Hiteyoshi,3485,0.18362
Neu_SongZhen,3486,0.18362
QgZhan,3487,0.18362
Cao Shuai,3488,0.18364
Wisgon,3489,0.18366
daisy8867,3490,0.18367
lizhen_buaa,3491,0.18368
taojia,3492,0.18368
Ray Deng,3493,0.1837
ArisL,3494,0.18371
Swifer,3495,0.18372
seaside,3496,0.18375
bruceliu,3497,0.18377
Mathias Brucherseifer,3498,0.18377
centosrhel,3499,0.18378
Evan Daniels,3500,0.18379
SURFZJY,3501,0.18379
Sriharsha M S,3502,0.1838
junpeng fang,3503,0.18382
yurui,3504,0.18382
Neuromimicry,3505,0.18398
danielgatti,3506,0.184
DShilonosov,3507,0.184
SHTang,3508,0.18409
EvgenyLisin,3509,0.1841
Ali Gorji,3510,0.18418
Sachin Chaturvedi,3511,0.18423
UNIANDES201216230,3512,0.18435
praveenrks,3513,0.18451
KimonDemetriades,3514,0.18462
Sergio Campama,3515,0.18463
Vilius Minkevicius,3516,0.18472
Sanjay Joshi,3517,0.18475
AhmadrezaUsefkhani,3518,0.18482
AndyLiu,3519,0.18486
João Ribeiro,3520,0.18488
T.Tuner#1,3521,0.18497
Shobana,3522,0.185
Balazs Horvath,3523,0.18512
Blake Dean,3524,0.18513
Sam Sherif,3525,0.18531
masrterds,3526,0.18532
Born2Code,3527,0.18533
DatStatGroup,3528,0.18533
Saugata Ghosh,3529,0.1854
BirthOfAGreat,3530,0.18542
mtammste,3531,0.18546
Cory Austin,3532,0.18548
liuyuzju2011,3533,0.18551
Delaney Scheiern,3534,0.18553
Amirali Sadeghi,3535,0.18554
The Cheat,3536,0.18554
Memhir_YasuE,3537,0.18558
ravi uppala,3538,0.18559
Mahendra Tennakoon,3539,0.18563
anhleuet,3540,0.18564
xiaxia,3541,0.18572
mrinalmah,3542,0.18576
Jeewan Kumar,3543,0.18582
Rakibul Haq,3544,0.18584
Yi Qiao,3545,0.18594
JackOlmstead,3546,0.18599
Nathan Cooper,3547,0.18599
firangi,3548,0.18601
bollarampavan,3549,0.18602
MingWang,3550,0.18609
mayinhosa,3551,0.18615
Milo,3552,0.18615
ayushsingla,3553,0.1862
Michael Silbermann,3554,0.18624
amit0807,3555,0.18626
NSS_LIONS_N_LIONESS,3556,0.18629
Dani Raznikov,3557,0.1863
Akhilesh,3558,0.18637
steve muzz,3559,0.18637
Tian Ai,3560,0.18638
fly in the night sky,3561,0.18643
mehdi razavi,3562,0.18644
Harmeet Dhingra,3563,0.18649
CatrionaBiggs,3564,0.18651
Matt Lakin,3565,0.18652
pfomin,3566,0.18652
Roman Kuhn,3567,0.18655
Matias Brignone,3568,0.18657
Petros Amoiridis,3569,0.18674
zhouziang,3570,0.18675
Amanda Hood,3571,0.18676
NaveenManwani,3572,0.18692
Radu Sora,3573,0.18698
Sudeep333,3574,0.187
Eugenio Santos,3575,0.18705
DanMorettin,3576,0.18708
Gobinath A,3577,0.18708
sunxiaotao,3578,0.18709
Yunjae Cho,3579,0.18713
dsag sgdlk,3580,0.18718
James Scoon,3581,0.18718
Chetan Shinde,3582,0.1872
Vishwajith,3583,0.18721
silverphenix,3584,0.18724
Faizal Adhitama,3585,0.18727
Runjini M,3586,0.18727
Clay Schubiner,3587,0.1873
sitcons,3588,0.18739
JayKey,3589,0.18744
linxiang liu,3590,0.18744
Alexandre Neto,3591,0.18745
Hai Lin,3592,0.18745
Tasos Dimitriou,3593,0.18745
robogo,3594,0.18749
Alejo Chavez,3595,0.18751
Johan Chouquet,3596,0.18757
Manika Maheshwari,3597,0.18757
Eric M.,3598,0.18758
Yusuke Kikuchi,3599,0.1876
Leonard Ng Wei Tat,3600,0.18761
Jacquie,3601,0.18763
Muhammad Umair Qadir,3602,0.18766
Archit Pikle,3603,0.1877
Michael Pivato,3604,0.18772
Sourav Saha,3605,0.18772
sidhhant,3606,0.18774
TuanNguyenAnh,3607,0.18777
Francesco Malagrino,3608,0.18779
Gareth,3609,0.1878
marson666,3610,0.18782
liuQS,3611,0.18788
Jay Cherukuri,3612,0.18789
Uklid Yeesarapat,3613,0.18794
FGerencser,3614,0.18795
Rajat Joshi,3615,0.18795
Spyros Tselios,3616,0.18795
Marcus Winter,3617,0.18796
Minghui Zhao,3618,0.18796
Sagar Makwana,3619,0.18799
Yannick Rabow,3620,0.18801
haleem,3621,0.18803
Ryan Cua,3622,0.18804
Hassan Nadeem,3623,0.18805
jl13,3624,0.18805
Alvira,3625,0.18811
Tobias Kähäri,3626,0.18814
henryds,3627,0.18815
DataMiha,3628,0.18816
Shubhanshu Prajapati,3629,0.18816
Angel Suryvanshi,3630,0.18824
Tsung-Yin Lin,3631,0.18824
IlyaPirozhenko,3632,0.18826
Dylan Goh,3633,0.18831
snehathadiboina,3634,0.18831
Dhammika Bandara Wijekoon,3635,0.18833
zhangluyang,3636,0.18833
idreamer,3637,0.18834
nincha,3638,0.18834
M W Noble,3639,0.18839
Tomasi Danny,3640,0.18841
ZILU WANG,3641,0.18841
Fitiavana Ramanandafy,3642,0.18842
JINGE WANG,3643,0.18845
pankajkarki,3644,0.18848
Neerja Doshi,3645,0.18849
galuon,3646,0.18851
Srikanth Srungarapu,3647,0.18851
ahylton,3648,0.18855
David Sparks,3649,0.18855
Ben P,3650,0.18856
Jakub Bulín,3651,0.18856
Natalie Abreu,3652,0.18857
Indrajeet Thakur,3653,0.18858
SarabjotKhangura,3654,0.18858
-T.K.-,3655,0.18862
Caroline Senac,3656,0.18865
Fidelis Ekezue,3657,0.18868
rvoisey,3658,0.18868
Sweta Sharma,3659,0.18869
Christian Joshua Catalan,3660,0.18871
AdailCarvalho,3661,0.18872
Giorgio Martini,3662,0.18875
jazadriane,3663,0.18878
Wolf Larsen ,3664,0.18878
Uday K A,3665,0.1888
sarathchandra5,3666,0.18884
Ziv Yves M. Sanchez,3667,0.18885
Chachmin,3668,0.18886
Neens,3669,0.18886
Tauquir Ahmed,3670,0.18887
Jeremy Fields,3671,0.1889
Vicky Li,3672,0.1889
JasperdeWinter,3673,0.18891
Rasmus Letterkrantz,3674,0.18892
rise3812,3675,0.18892
Yogesh Gawade,3676,0.18892
longted,3677,0.18893
Manush,3678,0.18894
srik,3679,0.18894
Jayant,3680,0.18895
Kayhan,3681,0.18895
KieranOD,3682,0.18896
Binder Pal Kaur,3683,0.18897
YSKim,3684,0.18897
Angad Chandhok,3685,0.18898
Daniel Hefner Jr,3686,0.18898
Logesh Dayalan,3687,0.18899
analystprateek,3688,0.189
Seema Goel,3689,0.18901
Frank Harvey,3690,0.18905
ed (c),3691,0.18908
Raghu Rayanna,3692,0.18909
